,trait_1,trait_2,trait_3
snp00292,0.0136746792256721,0.000141612018219356,0
snp30320,0.00919122825594495,-0.000490637633315392,0
snp21810,-0.00147260274121481,-0.00258550543385186,0
snp02628,0.00727535651987572,0.00301251965147172,0
snp30981,-0.0120751643169266,0.001953981937882,0
snp02970,-0.00688815507471874,0.00169619191660188,0
snp28671,0.0145329698438569,-0.00173697776687437,0
snp17096,0.00648261035711315,-0.000678973463245715,0
snp30783,0.0237497728752701,0.00525125313181299,0
snp04176,-0.00734032502232294,-0.00176453558082262,0
snp16039,-0.0132457707119221,-0.00153519241371223,0
snp30713,-0.0113254215794742,-0.00359497074857225,0
snp07326,-0.0118364910673739,0.00187281856281477,0
snp26932,-0.00467462809936809,-0.00444835183576333,0
snp00722,-0.0105323533173987,-0.00185691482477731,0
snp24249,-0.00190979744375836,-0.00150545421688417,0
snp10025,0.00896473082426283,-0.00314181224448342,0
snp09035,0.0257532270135622,-0.00364125957021855,0
snp25793,0.00620680572386451,0.00298097661147141,0
snp17369,-0.0215279383764178,0.000808120777482217,0
snp08841,-0.00112559678189134,-0.000146347400452838,0
snp32996,0.0232260382606173,-0.00389314896091129,0
snp02913,0.000622697849169284,0.00142229135535721,0
snp31698,-0.0118517102698575,0.00134214042983791,0
snp25607,-0.00782850636977238,-0.000773439164826102,0
snp08765,0.00897884110383831,-0.00208602211277002,0
snp28588,0.0121616096665887,-0.00139081808616526,0
snp26207,-0.00232242499601134,0.000505912113017329,0
snp06715,-0.0190398456079082,-0.00188213513370016,0
snp24198,-0.0010528581733566,0.00154525297425036,0
snp12949,-0.0105033822607367,-0.0000986816958065767,0
snp14004,-0.015694309489405,-0.00139049707363495,0
snp32107,0.00497280972271185,-0.00284085143079523,0
snp03140,-0.0000847031219464695,0.00100396076223721,0
snp09105,0.0130208741256592,0.000327687477826261,0
snp26542,-0.0027762233805251,-0.00429313277122185,0
snp30381,-0.00820932855868865,0.000342718401758628,0
snp05033,0.0282742126624629,0.00168833026636221,0
snp31282,0.0171918324694619,0.0026280529679759,0
snp08343,0.010105112777102,-0.0020907779432984,0
snp01047,0.000180306001202165,-0.00260086418949142,0
snp23998,0.00115043515660287,0.00212976508265599,0
snp16058,0.00260524900420921,-0.00215165520221655,0
snp00524,-0.00124899587798544,-0.00215312797904001,0
snp13870,0.0135239342289911,-0.00186787195860325,0
snp22266,0.0156823493072629,-0.000965203197357344,0
snp34488,-0.0215325725326944,-0.00194497053682466,0
snp10685,0.0109182610930241,0.00244030574221583,0
snp12071,-0.00361246312447422,0.000646028838097066,0
snp11105,-0.026242866219543,0.00335504836698655,0
snp24404,-0.0311034486772862,-0.00023173985713315,0
snp20656,-0.0125683623093813,-0.00186956585470338,0
snp10670,0.0189542115430994,0.00197705337271247,0
snp31464,0.0109716979748536,0.00124441795452856,0
snp00534,0.0254458696636444,0.000973120530680521,0
snp18515,-0.000594537399148332,-0.000305773286540294,0
snp17907,-0.00235636578651376,0.00110520013752518,0
snp13764,-0.034249903287334,0.00136184822925559,0
snp16617,0.00179985565819642,0.000639755528528208,0
snp03404,-0.00881814514491598,0.00264160368341349,0
snp04109,-0.00218086114121932,0.00262346804322395,0
snp28150,-0.00337839145972892,-0.00104397152017676,0
snp22531,0.0237483200282124,0.00166790434074615,0
snp01104,-0.0058630014302589,0.000245165437018274,0
snp32468,0.0131748313464752,0.000975902091983875,0
snp00346,0.00771579462954183,0.00141180609274756,0
snp11782,-0.0236514025763983,-0.00317488311711098,0
snp07106,0.0169133585797845,0.00396542423735918,0
snp26686,0.0256936831196669,0.00449818691111071,0
snp17564,0.019553914952258,-0.00247248948147436,0
snp25328,0.00814364495005425,0.00261908452611424,0
snp13597,-0.00239773526997459,-0.0000670531572627558,0
snp01182,-0.0149846265754217,0.00436359966615813,0
snp11159,0.00947169563930695,0.00192459959779487,0
snp23323,0.00717364138445907,-0.00229044343803134,0
snp34432,-0.000250010352530239,0.00615771070742886,0
snp02907,-0.0133247723128733,-0.000616232380464718,0
snp33618,-0.0147137103450543,0.000404702770293824,0
snp08250,0.00549025945533799,0.000607757047664929,0
snp24180,0.000230685915998552,0.00220605863727542,0
snp13607,-0.0214390088389472,0.00301717689850344,0
snp29230,0.00766738024577699,0.000566455766938475,0
snp00196,-0.0372078604354408,-0.00395575756679955,0
snp17353,-0.0442083488313116,0.0020530237235523,0
snp04512,-0.00101655484928275,-0.00035216558587873,0
snp20214,-0.0039796329974535,0.00384906482770122,0
snp15907,0.0119826956150733,-0.00259974134179139,0
snp21134,0.0106981360803988,-0.00448281964486791,0
snp30832,0.000126534549443563,-0.00468690344880615,0
snp26676,0.0267403288022884,0.00432020288313504,0
snp33657,-0.0254575318161582,0.00356689626723825,0
snp02564,0.0207267905743086,0.000175423077284169,0
snp14638,0.0150986165008296,-0.000484333523740756,0
snp08885,0.00137216737494189,-0.000432879657590242,0
snp22271,-0.0361331777126603,-0.000273356982630632,0
snp26971,0.016357671252643,-0.000239994730099726,0
snp13623,0.0188934423334201,-0.00147536164139507,0
snp25137,-0.0441148987455427,0.00118805618760821,0
snp04209,0.00060614089176106,-0.00129044860361865,0
snp22593,0.0104200508287138,0.000233062988332452,0
snp03999,-0.0097663939391714,-0.00332321895604289,0
snp08439,-0.0320935119980005,0.00329274893183601,0
snp11125,0.0307522320093197,0.00045117396306003,0
snp23448,0.0156907329121115,-0.0016166564191329,0
snp10465,-0.0136494371524801,0.00337142686126978,0
snp32477,-0.0131748313464752,-0.000975902091983875,0
snp03648,-0.014066817463891,-0.00196881673519077,0
snp18419,-0.00132807964428421,-0.000309609346874909,0
snp14708,0.0102124228160497,-0.00215553581865991,0
snp09820,-0.0227664894383646,-0.000854561860235363,0
snp12078,0.00300885239420581,0.000436526706952932,0
snp27640,0.0357956503349847,0.000028652868125638,0
snp11675,0.0168066429452858,-0.00224471152649375,0
snp31851,0.0177990386239423,-0.00119287573501497,0
snp15565,-0.0185739952436286,-0.00228255569936173,0
snp19360,0.0236117897583755,0.00142484777336798,0
snp28841,-0.0151748678759474,-0.000759828248023192,0
snp05641,0.0105774013205585,-0.000613414011031741,0
snp21275,-0.0507220509995707,0.000514667439070708,0
snp22936,-0.0164754120940501,-0.000342017746561438,0
snp08281,0.0290197915573291,-0.00199537418351532,0
snp24335,-0.00702975872122738,0.000173784249265847,0
snp14227,0.00596682700358677,-0.000829893380769928,0
snp25321,-0.00704649734048139,-0.0022994513620318,0
snp08396,0.0172760935878294,-0.00269044716166094,0
snp27121,0.00649823919685134,-0.00237276739037728,0
snp23126,-0.00301821851868616,0.0013419164476348,0
snp19728,-0.00401356172748306,0.00517782670391628,0
snp16616,0.00179985565819642,0.000639755528528208,0
snp24727,-0.00938175862020218,0.00226772567013331,0
snp21700,0.0282604740223882,0.000793544183063034,0
snp01177,-0.00680379852386339,0.0017683216832746,0
snp13382,-0.0019260056532931,0.00253875080930372,0
snp19528,0.00899288220503681,-0.00602993370642938,0
snp31092,0.0209682995166217,0.00156302509835828,0
snp28795,-0.0284404456527628,0.00129575435066784,0
snp31350,0.0112676709411525,-0.00114562913079895,0
snp13894,-0.0102698730152148,0.00238097011211372,0
snp25749,-0.00957183965311294,0.00279976883518405,0
snp18127,-0.0205195373297945,-0.00219470603126322,0
snp01869,0.0137977757543126,0.00271717876066363,0
snp07791,-0.0423138859198735,0.00121298598625799,0
snp16588,-0.0290896496422123,0.0022318517818876,0
snp11248,-0.00237702494514494,0.000123551088730599,0
snp19391,-0.0150837505948433,-0.000848747231116064,0
snp03600,0.00322250380694169,-0.00252163302002197,0
snp02706,0.00344462445708285,0.00381216388862713,0
snp01831,-0.0200976948163677,0.00149204720272555,0
snp02851,0.00571900872931555,-0.000226755652124136,0
snp31335,0.0154306777668846,0.00320920526974339,0
snp31580,0.0266251597655576,0.00236391861160957,0
snp30751,0.0125910931218226,0.00238052924925636,0
snp15630,-0.0403517470389555,0.00176430738042089,0
snp14568,-0.0100527354059339,0.00290694188005392,0
snp13113,-0.000248327582613302,-0.00409852589189036,0
snp27863,0.0272222004305945,-0.00330295960606203,0
snp09505,0.0146720009275934,-0.00271642853422248,0
snp02068,-0.0216949457116807,0.00417817349487293,0
snp34477,-0.0264906934311123,-0.00331083231706654,0
snp31940,0.00383788929683674,-0.00469082271436439,0
snp09245,-0.0140607771784101,0.0000507902024880689,0
snp03566,-0.00978534720142371,0.00524012420348754,0
snp29686,-0.00159860519643195,-0.00164170553414501,0
snp20053,-0.0185464095411612,-0.00182968576999697,0
snp25273,0.00464656595423082,-0.00469776660216367,0
snp08006,0.00308151299551906,0.00370057463912281,0
snp07283,-0.00716617805034193,0.00346745700863785,0
snp12128,0.0296451907872324,0.00238275708057955,0
snp10522,0.0134961212013275,0.00136465764475021,0
snp10532,-0.0102047807289769,-0.00180376722106958,0
snp08783,-0.00405601065370209,0.000246548021916861,0
snp04686,-0.00166085213007752,-0.00211592649985666,0
snp11656,0.0178789622140414,-0.000272219858413978,0
snp07269,0.00583280318461026,-0.0013207139790477,0
snp06585,-0.00447864623701609,0.00474059337654717,0
snp23376,0.00318830932035655,0.000852862572414068,0
snp26843,-0.00781579645109781,-0.000764211737218681,0
snp16117,0.0111258464790466,0.00440329801550587,0
snp20318,-0.00783797185682062,-0.00139501986630211,0
snp15751,0.00763307751751073,-0.00424466009572514,0
snp26488,-0.00382616347685515,-0.00252069126907364,0
snp18323,-0.0247082168550719,0.00123218367129601,0
snp17131,-0.0363079196062528,-0.00444500853308361,0
snp03871,0.00528886036251767,0.000173023127479316,0
snp01006,0.00881254203763155,0.0000408570704468034,0
snp28229,-0.0139061186002088,-0.00174165572010321,0
snp15650,-0.039336420859004,0.0039780831840675,0
snp16777,0.00318312042194372,-0.000348737654937417,0
snp00514,-0.00124899587798544,-0.00215312797904001,0
snp27915,0.00359319698291056,0.00282681427660064,0
snp17686,0.0404025072190332,-0.00370171007172637,0
snp01338,-0.022201224829695,-0.000150251266202616,0
snp24213,0.0157950185795449,0.00693870615036182,0
snp06675,-0.0191843872417389,-0.00353012599442494,0
snp07826,-0.000295603830137055,-0.000715555088081367,0
snp04804,0.0124266938508624,-0.00211915902851958,0
snp31364,0.00458177626951801,-0.00118378150068164,0
snp12379,0.00674323636252699,0.00614481973820854,0
snp15872,-0.0155765551431295,-0.0031859636711412,0
snp21290,0.0254224414319234,-0.00555403680975004,0
snp26912,0.00173178235194149,-0.00420459795007003,0
snp00486,-0.0360596725011293,-0.00109669070481549,0
snp14163,0.0452894604747017,-0.00224251823829895,0
snp00468,0.0441449598111768,-0.000152600467939,0
snp17231,-0.00727193614296439,-0.00165359173868421,0
snp21783,0.00691988156712727,-0.0052578604612471,0
snp11508,-0.00521931453859972,-0.000206056546032229,0
snp02244,0.00118242480750598,-0.00258748516757799,0
snp31974,0.027772980145433,-0.00390166509565894,0
snp20095,-0.00160303180627412,-0.00262968951630515,0
snp00242,0.0243590763338754,0.00290216500438143,0
snp13432,-0.0391474772304448,0.00433907188632703,0
snp29712,-0.00210773394447648,0.000980299702152584,0
snp27814,0.00104276995022516,0.00166476322475081,0
snp12382,-0.00661017609218604,-0.00165254963918514,0
snp31539,-0.00407485947392663,-0.00056760794767367,0
snp16573,-0.0288671921107797,0.00109040071853861,0
snp13015,-0.0136399272009748,0.0008941626488833,0
snp08253,-0.00179377341673076,0.00144379663043935,0
snp19645,0.00576483458110594,-0.00187044690305002,0
snp05202,-0.00957764775337818,-0.000864693014289022,0
snp12862,-0.00315791538517607,0.000329841898454355,0
snp09054,0.00539273507993233,-0.00484578683752337,0
snp24236,-0.0104955600964248,0.00132539923027785,0
snp18602,-0.00710796833626975,0.00129836873792995,0
snp31708,-0.0118517102698575,0.00134214042983791,0
snp10383,-0.02491370543485,-0.00197708544698546,0
snp01466,-0.0151608159390547,0.00150739916478874,0
snp31157,0.0247038884324793,-0.0026626659000648,0
snp30950,0.00180317786357859,-0.00129413661930958,0
snp25099,-0.0153573171689339,0.000927560278305301,0
snp25997,-0.00825318911673922,-0.00564401422019179,0
snp29144,-0.0289942338874215,0.000413455956962884,0
snp09026,0.0090196632704831,-0.00296534840226888,0
snp08769,0.00422003020669493,-0.0000515162944096077,0
snp23382,0.00318830932035655,0.000852862572414068,0
snp14047,0.00572868319105616,0.00271135251413788,0
snp03399,-0.00589661747078224,0.00202064342042796,0
snp00499,0.00362702488822933,0.00342149926345832,0
snp27658,-0.023062478645174,0.00181775151572607,0
snp25006,-0.0282553401721447,0.00103729603057047,0
snp01952,-0.00275882694189469,0.00145964219814836,0
snp21338,0.0145393266676793,0.00200049729609166,0
snp05530,0.00227027891225483,0.00333026604474922,0
snp14112,-0.0122330152971234,0.00246734704004096,0
snp17671,-0.0307627121404759,0.00492470925141603,0
snp11297,-0.00132510915537393,-0.00436663198179317,0
snp23173,0.00028912457931971,0.00128621113816556,0
snp04621,0.00982382309039129,-0.0000129985314995042,0
snp24228,0.0104955600964248,-0.00132539923027785,0
snp19616,-0.0507830522264708,0.00465352517082988,0
snp06579,0.0055547278356267,-0.00532973573124663,0
snp17340,0.041446160824214,-0.00124326400994429,0
snp13682,-0.0120699524257432,-0.00185796880374722,0
snp19157,0.00289351327619434,0.00302737536578497,0
snp00532,0.0241415800030465,-0.00105600585118663,0
snp32857,0.000491824432054559,-0.00256658414817304,0
snp25508,0.00968291144426105,-0.00431400939957316,0
snp01547,0.0363303139306356,0.00262894180834238,0
snp00202,-0.00405903744228252,-0.00191470973139164,0
snp00581,0.0226358996104047,-0.000239045332948629,0
snp20177,0.0166955217143218,-0.00396315830761789,0
snp32284,-0.0235999572478255,0.00408858669627043,0
snp07354,0.00206645927372337,0.00366098238442835,0
snp02223,-0.00846730026645954,-0.0011968036508478,0
snp13203,-0.00191297268204877,0.000516972380188644,0
snp04123,0.00591818300489076,-0.00275741542543473,0
snp12725,0.0366744105075112,-0.00129569904544882,0
snp34038,-0.0165615852965435,-0.000628973321093402,0
snp07059,0.00777135415533341,-0.00230906175021313,0
snp13760,-0.0125165327756206,-0.000505324759669045,0
snp05125,-0.0217160820775566,-0.00374373673111621,0
snp33038,-0.019974409483336,0.00291552796133419,0
snp21278,-0.0495550592290718,0.000883558532268716,0
snp30444,-0.0260348117064768,0.000621642663158419,0
snp30268,-0.0170999336621254,-0.000593970744107763,0
snp01542,-0.0325314288671376,-0.00307122800088895,0
snp29814,0.0170987186156208,-0.00258648382655133,0
snp02085,-0.00212969062408676,-0.000947234117959614,0
snp13785,-0.020348245969156,0.00129441458680869,0
snp17718,-0.0475872742848609,0.00563127391188363,0
snp07145,-0.0155071481463368,-0.00428654165160531,0
snp02141,-0.00781227146908399,-0.000259091405396688,0
snp29640,-0.0278262614377882,0.00168976329742923,0
snp16706,0.020022071121355,-0.00301933708126109,0
snp27688,0.0160071956368671,-0.00245171359326764,0
snp30920,-0.0120155221861441,0.0000580369540773438,0
snp20112,-0.00826581467169749,0.00493720876136724,0
snp00763,-0.00565897761876706,-0.00311564068495383,0
snp10689,-0.0109182610930241,-0.00244030574221583,0
snp19168,0.0042260066660666,-0.00266923618199868,0
snp34408,0.0148328433285186,0.00703121852405816,0
snp08782,-0.00405601065370209,0.000246548021916861,0
snp04047,-0.0134757112576844,-0.000121997334878577,0
snp12262,-0.0115945497158316,-0.000837237523668746,0
snp30502,-0.002791016197003,-0.00166827690057728,0
snp12007,-0.00421174589280735,-0.00292074138404503,0
snp31725,-0.00992481395194606,0.00271844651771801,0
snp14591,0.0191281194268056,-0.00405636281679065,0
snp10591,0.0130598659081497,-0.0024109553952716,0
snp18902,-0.00566096630134587,0.00143737604740224,0
snp28508,0.00212489776444602,-0.00145301219673898,0
snp27597,-0.0181937842338675,0.00139939761888834,0
snp31066,-0.0114768685003495,-0.00252343855130948,0
snp20219,-0.00424509516800121,0.00412037351478727,0
snp08156,-0.0120217644472937,0.0031438950048652,0
snp08316,-0.0113441256725751,0.00193941394609341,0
snp19729,0.00401356172748306,-0.00517782670391628,0
snp25964,-0.00807628145891958,-0.00051444010751365,0
snp02555,0.0124413274284776,0.00250161796408218,0
snp06695,-0.0126317629131555,-0.00418331940589796,0
snp18357,0.0096882967602434,-0.00259838503152964,0
snp09267,-0.015937504993389,0.000700272430897099,0
snp23720,0.0160022190070728,0.000594305299727623,0
snp04116,-0.00469553768143708,-0.00314177020255378,0
snp31263,-0.0218901798017697,-0.00107380371671496,0
snp31700,-0.0118517102698575,0.00134214042983791,0
snp09683,-0.0106259683701519,0.00108585722503947,0
snp30404,-0.0163262640259702,-0.00172000195421388,0
snp18010,0.0191703419958778,0.003748554911882,0
snp33680,-0.0317844277733488,-0.000382046945987083,0
snp06523,0.0177682910252264,-0.00105216043304867,0
snp05251,0.00523174528069125,0.00158147588460826,0
snp30411,-0.0078960455955548,-0.00337940096004191,0
snp19818,-0.00950122144287922,-0.00239423767291075,0
snp13541,-0.0224321535992707,-0.000622435516102332,0
snp09186,0.00114496992394014,-0.000656414576478263,0
snp31734,-0.00305056917465804,0.00244209232540989,0
snp10653,0.0245528174072226,0.00319654685942732,0
snp27734,-0.0246761585115687,0.0000940324709471059,0
snp31233,-0.0260760668074967,-0.00395355296631513,0
snp31546,0.00801449470760881,0.000394412149068716,0
snp29821,0.0170987186156208,-0.00258648382655133,0
snp18424,-0.00296205762215912,-0.000577477237968124,0
